Año;Mes;Cod_Operador;Operador;Grupo;ORIG_1;DEST_1;ORIG_1_N;DEST_1_N;ORIG_1_PAIS;DEST_1_PAIS;ORIG_2;DEST_2;ORIG_2_N;DEST_2_N;ORIG_2_PAIS;DEST_2_PAIS;OPER_2;NAC;PAX_LIB;PASAJEROS;CAR_LIB;CARGA (Ton);CORREO;Distancia;Libertad
2024;03;UC;LATAM CARGO;LATAM;SCL;LIM;SANTIAGO;LIMA;CHILE;PERU;SCL;LIM;SANTIAGO;LIMA;CHILE;PERU;SALEN;INTERNACIONAL;0;0;15741;114,959;0;2459;2
2024;03;UC;LATAM CARGO;LATAM;SCL;MIA;SANTIAGO;MIAMI;CHILE;ESTADOS UNIDOS;SCL;MIA;SANTIAGO;MIAMI;CHILE;ESTADOS UNIDOS;SALEN;INTERNACIONAL;0;0;74251;3342,582;505;6653;2
2024;03;UC;LATAM CARGO;LATAM;SCL;UIO;SANTIAGO;QUITO;CHILE;ECUADOR;SCL;UIO;SANTIAGO;QUITO;CHILE;ECUADOR;SALEN;INTERNACIONAL;0;0;959;91,208;0;3781;2
2024;03;UC;LATAM CARGO;LATAM;VCP;SCL;SAO PAULO;SANTIAGO;BRASIL;CHILE;SCL;VCP;SANTIAGO;SAO PAULO;CHILE;BRASIL;LLEGAN;INTERNACIONAL;0;0;11844;158,267;1528;2585;2
2024;03;XL;LATAM AIRLINES ECUADOR;LATAM;GYE;SCL;GUAYAQUIL;SANTIAGO;ECUADOR;CHILE;SCL;GYE;SANTIAGO;GUAYAQUIL;CHILE;ECUADOR;LLEGAN;INTERNACIONAL;82;3853;265;0,783;6283;3598;2
2024;03;XL;LATAM AIRLINES ECUADOR;LATAM;SCL;GYE;SANTIAGO;GUAYAQUIL;CHILE;ECUADOR;SCL;GYE;SANTIAGO;GUAYAQUIL;CHILE;ECUADOR;SALEN;INTERNACIONAL;50;2968;1346;4,263;57;3598;2
2024;04;JJ;LATAM AIRLINES BRASIL;LATAM;GIG;SCL;RIO DE JANEIRO;SANTIAGO;BRASIL;CHILE;SCL;GIG;SANTIAGO;RIO DE JANEIRO;CHILE;BRASIL;LLEGAN;INTERNACIONAL;56;3241;0;0,15;0;2931;2
2024;04;JJ;LATAM AIRLINES BRASIL;LATAM;GRU;SCL;SAO PAULO;SANTIAGO;BRASIL;CHILE;SCL;GRU;SANTIAGO;SAO PAULO;CHILE;BRASIL;LLEGAN;INTERNACIONAL;445;21423;645;18,679;1157;2585;2
2024;04;JJ;LATAM AIRLINES BRASIL;LATAM;MVD;SCL;MONTEVIDEO;SANTIAGO;URUGUAY;CHILE;SCL;MVD;SANTIAGO;MONTEVIDEO;CHILE;URUGUAY;LLEGAN;INTERNACIONAL;31;2738;0;2,125;607;1365;2
2024;04;JJ;LATAM AIRLINES BRASIL;LATAM;SCL;GIG;SANTIAGO;RIO DE JANEIRO;CHILE;BRASIL;SCL;GIG;SANTIAGO;RIO DE JANEIRO;CHILE;BRASIL;SALEN;INTERNACIONAL;37;2788;0;0;0;2931;2
2024;04;JJ;LATAM AIRLINES BRASIL;LATAM;SCL;GRU;SANTIAGO;SAO PAULO;CHILE;BRASIL;SCL;GRU;SANTIAGO;SAO PAULO;CHILE;BRASIL;SALEN;INTERNACIONAL;462;22218;1413;20,129;222;2585;2
2024;04;JJ;LATAM AIRLINES BRASIL;LATAM;SCL;MVD;SANTIAGO;MONTEVIDEO;CHILE;URUGUAY;SCL;MVD;SANTIAGO;MONTEVIDEO;CHILE;URUGUAY;SALEN;INTERNACIONAL;46;3068;0;6,013;58;1365;2
2024;04;L7;LATAM CARGO COLOMBIA;LATAM;ASU;SCL;ASUNCION;SANTIAGO;PARAGUAY;CHILE;SCL;ASU;SANTIAGO;ASUNCION;CHILE;PARAGUAY;LLEGAN;INTERNACIONAL;0;0;0;11,016;0;1570;2
2024;04;L7;LATAM CARGO COLOMBIA;LATAM;MIA;SCL;MIAMI;SANTIAGO;ESTADOS UNIDOS;CHILE;SCL;MIA;SANTIAGO;MIAMI;CHILE;ESTADOS UNIDOS;LLEGAN;INTERNACIONAL;0;0;4939;64,37;0;6653;2
2024;04;L7;LATAM CARGO COLOMBIA;LATAM;SCL;BOG;SANTIAGO;BOGOTA;CHILE;COLOMBIA;SCL;BOG;SANTIAGO;BOGOTA;CHILE;COLOMBIA;SALEN;INTERNACIONAL;0;0;0;52,485;0;4247;2
2024;04;L7;LATAM CARGO COLOMBIA;LATAM;SCL;MIA;SANTIAGO;MIAMI;CHILE;ESTADOS UNIDOS;SCL;MIA;SANTIAGO;MIAMI;CHILE;ESTADOS UNIDOS;SALEN;INTERNACIONAL;0;0;3372;198,037;0;6653;2
2024;04;L7;LATAM CARGO COLOMBIA;LATAM;VCP;SCL;SAO PAULO;SANTIAGO;BRASIL;CHILE;SCL;VCP;SANTIAGO;SAO PAULO;CHILE;BRASIL;LLEGAN;INTERNACIONAL;0;0;37;2,292;6250;2585;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;AEP;SCL;BUENOS AIRES;SANTIAGO;ARGENTINA;CHILE;SCL;AEP;SANTIAGO;BUENOS AIRES;CHILE;ARGENTINA;LLEGAN;INTERNACIONAL;108;5285;0;0;0;1139;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;AKL;SCL;AUCKLAND;SANTIAGO;NUEVA ZELANDIA;CHILE;SCL;AKL;SANTIAGO;AUCKLAND;CHILE;NUEVA ZELANDIA;LLEGAN;INTERNACIONAL;130;4146;0;48,23;13972;9647;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;ASU;SCL;ASUNCION;SANTIAGO;PARAGUAY;CHILE;SCL;ASU;SANTIAGO;ASUNCION;CHILE;PARAGUAY;LLEGAN;INTERNACIONAL;1;100;0;0;0;1570;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;BOG;SCL;BOGOTA;SANTIAGO;COLOMBIA;CHILE;SCL;BOG;SANTIAGO;BOGOTA;CHILE;COLOMBIA;LLEGAN;INTERNACIONAL;361;10610;8043;335,897;0;4247;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;CNF;SCL;BELO HORIZONTE;SANTIAGO;BRASIL;CHILE;SCL;CNF;SANTIAGO;BELO HORIZONTE;CHILE;BRASIL;LLEGAN;INTERNACIONAL;9;1728;0;0;0;3061;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;COR;SCL;CORDOBA;SANTIAGO;ARGENTINA;CHILE;SCL;COR;SANTIAGO;CORDOBA;CHILE;ARGENTINA;LLEGAN;INTERNACIONAL;28;3483;0;4,755;0;660;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;CUN;SCL;CANCÚN;SANTIAGO;MEXICO;CHILE;SCL;CUN;SANTIAGO;CANCÚN;CHILE;MEXICO;LLEGAN;INTERNACIONAL;11;846;0;0;0;6284;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;CWB;SCL;CURITIBA;SANTIAGO;BRASIL;CHILE;SCL;CWB;SANTIAGO;CURITIBA;CHILE;BRASIL;LLEGAN;INTERNACIONAL;7;1674;0;0,446;0;2260;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;EZE;SCL;BUENOS AIRES;SANTIAGO;ARGENTINA;CHILE;SCL;EZE;SANTIAGO;BUENOS AIRES;CHILE;ARGENTINA;LLEGAN;INTERNACIONAL;211;17217;0;3,385;2;1139;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;FLN;SCL;FLORIANOPOLIS;SANTIAGO;BRASIL;CHILE;SCL;FLN;SANTIAGO;FLORIANOPOLIS;CHILE;BRASIL;LLEGAN;INTERNACIONAL;38;3323;0;0;0;2480;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;GIG;SCL;RIO DE JANEIRO;SANTIAGO;BRASIL;CHILE;SCL;GIG;SANTIAGO;RIO DE JANEIRO;CHILE;BRASIL;LLEGAN;INTERNACIONAL;197;9598;0;0,425;0;2931;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;GRU;SCL;SAO PAULO;SANTIAGO;BRASIL;CHILE;SCL;GRU;SANTIAGO;SAO PAULO;CHILE;BRASIL;LLEGAN;INTERNACIONAL;412;18452;1855;491,931;4614;2585;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;JFK;SCL;NEW YORK;SANTIAGO;ESTADOS UNIDOS;CHILE;SCL;JFK;SANTIAGO;NEW YORK;CHILE;ESTADOS UNIDOS;LLEGAN;INTERNACIONAL;151;5678;44;183,856;31026;8255;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;LAX;SCL;LOS ANGELES;SANTIAGO;ESTADOS UNIDOS;CHILE;SCL;LAX;SANTIAGO;LOS ANGELES;CHILE;ESTADOS UNIDOS;LLEGAN;INTERNACIONAL;152;6651;14;287,112;44663;8980;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;LIM;SCL;LIMA;SANTIAGO;PERU;CHILE;SCL;LIM;SANTIAGO;LIMA;CHILE;PERU;LLEGAN;INTERNACIONAL;722;36463;15024;332,707;11228;2459;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;LPB;SCL;LA PAZ;SANTIAGO;BOLIVIA;CHILE;SCL;LPB;SANTIAGO;LA PAZ;CHILE;BOLIVIA;LLEGAN;INTERNACIONAL;5;303;0;0;0;1894;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;MAD;SCL;MADRID;SANTIAGO;ESPAÑA;CHILE;SCL;MAD;SANTIAGO;MADRID;CHILE;ESPAÑA;LLEGAN;INTERNACIONAL;226;7550;4419;127,957;76452;10710;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;MDZ;SCL;MENDOZA;SANTIAGO;ARGENTINA;CHILE;SCL;MDZ;SANTIAGO;MENDOZA;CHILE;ARGENTINA;LLEGAN;INTERNACIONAL;40;4082;0;0,013;0;196;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;MEL;SCL;MELBOURNE;SANTIAGO;AUSTRALIA;CHILE;SCL;MEL;SANTIAGO;MELBOURNE;CHILE;AUSTRALIA;LLEGAN;INTERNACIONAL;51;3273;0;159,617;1452;14714;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;MEX;SCL;CIUDAD DE MEXICO;SANTIAGO;MEXICO;CHILE;SCL;MEX;SANTIAGO;CIUDAD DE MEXICO;CHILE;MEXICO;LLEGAN;INTERNACIONAL;39;3918;554;127,632;0;6589;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;MIA;SCL;MIAMI;SANTIAGO;ESTADOS UNIDOS;CHILE;SCL;MIA;SANTIAGO;MIAMI;CHILE;ESTADOS UNIDOS;LLEGAN;INTERNACIONAL;512;10575;36510;656,737;46918;6653;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;MPN;PUQ;MALVINAS;PUNTA ARENAS;REINO UNIDO;CHILE;PUQ;MPN;PUNTA ARENAS;MALVINAS;CHILE;REINO UNIDO;LLEGAN;INTERNACIONAL;0;141;0;0;0;900;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;MPN;SCL;MALVINAS;SANTIAGO;REINO UNIDO;CHILE;SCL;MPN;SANTIAGO;MALVINAS;CHILE;REINO UNIDO;LLEGAN;INTERNACIONAL;2;297;0;0,135;111;2276;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;MVD;SCL;MONTEVIDEO;SANTIAGO;URUGUAY;CHILE;SCL;MVD;SANTIAGO;MONTEVIDEO;CHILE;URUGUAY;LLEGAN;INTERNACIONAL;28;2949;95;0,523;0;1365;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;POA;SCL;PORTO ALEGRE;SANTIAGO;BRASIL;CHILE;SCL;POA;SANTIAGO;PORTO ALEGRE;CHILE;BRASIL;LLEGAN;INTERNACIONAL;17;1956;0;0,45;0;2005;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;PUJ;SCL;PUNTA CANA;SANTIAGO;REP. DOMINICANA;CHILE;SCL;PUJ;SANTIAGO;PUNTA CANA;CHILE;REP. DOMINICANA;LLEGAN;INTERNACIONAL;13;1004;0;0;0;5779;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;PUQ;MPN;PUNTA ARENAS;MALVINAS;CHILE;REINO UNIDO;PUQ;MPN;PUNTA ARENAS;MALVINAS;CHILE;REINO UNIDO;SALEN;INTERNACIONAL;2;92;0;1,126;1645;900;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;SCL;AEP;SANTIAGO;BUENOS AIRES;CHILE;ARGENTINA;SCL;AEP;SANTIAGO;BUENOS AIRES;CHILE;ARGENTINA;SALEN;INTERNACIONAL;86;5053;0;0;0;1139;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;SCL;AKL;SANTIAGO;AUCKLAND;CHILE;NUEVA ZELANDIA;SCL;AKL;SANTIAGO;AUCKLAND;CHILE;NUEVA ZELANDIA;SALEN;INTERNACIONAL;95;3427;7583;38,29;338;9647;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;SCL;ASU;SANTIAGO;ASUNCION;CHILE;PARAGUAY;SCL;ASU;SANTIAGO;ASUNCION;CHILE;PARAGUAY;SALEN;INTERNACIONAL;0;109;0;0,468;0;1570;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;SCL;BOG;SANTIAGO;BOGOTA;CHILE;COLOMBIA;SCL;BOG;SANTIAGO;BOGOTA;CHILE;COLOMBIA;SALEN;INTERNACIONAL;390;11843;26714;569,951;19831;4247;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;SCL;CNF;SANTIAGO;BELO HORIZONTE;CHILE;BRASIL;SCL;CNF;SANTIAGO;BELO HORIZONTE;CHILE;BRASIL;SALEN;INTERNACIONAL;15;1887;0;0,355;0;3061;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;SCL;COR;SANTIAGO;CORDOBA;CHILE;ARGENTINA;SCL;COR;SANTIAGO;CORDOBA;CHILE;ARGENTINA;SALEN;INTERNACIONAL;25;3596;0;4,012;0;660;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;SCL;CUN;SANTIAGO;CANCÚN;CHILE;MEXICO;SCL;CUN;SANTIAGO;CANCÚN;CHILE;MEXICO;SALEN;INTERNACIONAL;25;1088;2;42,464;0;6284;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;SCL;CWB;SANTIAGO;CURITIBA;CHILE;BRASIL;SCL;CWB;SANTIAGO;CURITIBA;CHILE;BRASIL;SALEN;INTERNACIONAL;7;1691;0;1,279;25;2260;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;SCL;EZE;SANTIAGO;BUENOS AIRES;CHILE;ARGENTINA;SCL;EZE;SANTIAGO;BUENOS AIRES;CHILE;ARGENTINA;SALEN;INTERNACIONAL;248;18505;169;5,496;326;1139;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;SCL;FLN;SANTIAGO;FLORIANOPOLIS;CHILE;BRASIL;SCL;FLN;SANTIAGO;FLORIANOPOLIS;CHILE;BRASIL;SALEN;INTERNACIONAL;40;3253;0;0;0;2480;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;SCL;GIG;SANTIAGO;RIO DE JANEIRO;CHILE;BRASIL;SCL;GIG;SANTIAGO;RIO DE JANEIRO;CHILE;BRASIL;SALEN;INTERNACIONAL;178;11148;1494;2,367;0;2931;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;SCL;GRU;SANTIAGO;SAO PAULO;CHILE;BRASIL;SCL;GRU;SANTIAGO;SAO PAULO;CHILE;BRASIL;SALEN;INTERNACIONAL;541;19042;4655;777,993;19;2585;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;SCL;GYE;SANTIAGO;GUAYAQUIL;CHILE;ECUADOR;SCL;GYE;SANTIAGO;GUAYAQUIL;CHILE;ECUADOR;SALEN;INTERNACIONAL;4;108;14;0,079;5;3598;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;SCL;JFK;SANTIAGO;NEW YORK;CHILE;ESTADOS UNIDOS;SCL;JFK;SANTIAGO;NEW YORK;CHILE;ESTADOS UNIDOS;SALEN;INTERNACIONAL;171;6890;1170;704,373;7113;8255;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;SCL;LAX;SANTIAGO;LOS ANGELES;CHILE;ESTADOS UNIDOS;SCL;LAX;SANTIAGO;LOS ANGELES;CHILE;ESTADOS UNIDOS;SALEN;INTERNACIONAL;170;7454;413;751,367;0;8980;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;SCL;LIM;SANTIAGO;LIMA;CHILE;PERU;SCL;LIM;SANTIAGO;LIMA;CHILE;PERU;SALEN;INTERNACIONAL;791;41624;29571;998,889;4652;2459;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;SCL;LPB;SANTIAGO;LA PAZ;CHILE;BOLIVIA;SCL;LPB;SANTIAGO;LA PAZ;CHILE;BOLIVIA;SALEN;INTERNACIONAL;2;580;0;0,374;834;1894;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;SCL;MAD;SANTIAGO;MADRID;CHILE;ESPAÑA;SCL;MAD;SANTIAGO;MADRID;CHILE;ESPAÑA;SALEN;INTERNACIONAL;229;9198;15470;266,946;12970;10710;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;SCL;MDZ;SANTIAGO;MENDOZA;CHILE;ARGENTINA;SCL;MDZ;SANTIAGO;MENDOZA;CHILE;ARGENTINA;SALEN;INTERNACIONAL;39;3835;0;0,534;0;196;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;SCL;MEL;SANTIAGO;MELBOURNE;CHILE;AUSTRALIA;SCL;MEL;SANTIAGO;MELBOURNE;CHILE;AUSTRALIA;SALEN;INTERNACIONAL;51;3200;1604;38,732;0;14714;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;SCL;MEX;SANTIAGO;CIUDAD DE MEXICO;CHILE;MEXICO;SCL;MEX;SANTIAGO;CIUDAD DE MEXICO;CHILE;MEXICO;SALEN;INTERNACIONAL;49;6502;376;420,301;0;6589;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;SCL;MIA;SANTIAGO;MIAMI;CHILE;ESTADOS UNIDOS;SCL;MIA;SANTIAGO;MIAMI;CHILE;ESTADOS UNIDOS;SALEN;INTERNACIONAL;517;12615;3055;1481,554;27;6653;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;SCL;MPN;SANTIAGO;MALVINAS;CHILE;REINO UNIDO;SCL;MPN;SANTIAGO;MALVINAS;CHILE;REINO UNIDO;SALEN;INTERNACIONAL;0;214;0;0;0;2276;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;SCL;MVD;SANTIAGO;MONTEVIDEO;CHILE;URUGUAY;SCL;MVD;SANTIAGO;MONTEVIDEO;CHILE;URUGUAY;SALEN;INTERNACIONAL;22;2923;190;4,676;7;1365;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;SCL;POA;SANTIAGO;PORTO ALEGRE;CHILE;BRASIL;SCL;POA;SANTIAGO;PORTO ALEGRE;CHILE;BRASIL;SALEN;INTERNACIONAL;21;2456;0;0,363;0;2005;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;SCL;PUJ;SANTIAGO;PUNTA CANA;CHILE;REP. DOMINICANA;SCL;PUJ;SANTIAGO;PUNTA CANA;CHILE;REP. DOMINICANA;SALEN;INTERNACIONAL;17;1059;2;2,803;0;5779;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;SCL;SYD;SANTIAGO;SYDNEY;CHILE;AUSTRALIA;SCL;SYD;SANTIAGO;SYDNEY;CHILE;AUSTRALIA;SALEN;INTERNACIONAL;42;3575;3;219,636;335;11335;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;SCL;VVI;SANTIAGO;SANTA CRUZ;CHILE;BOLIVIA;SCL;VVI;SANTIAGO;SANTA CRUZ;CHILE;BOLIVIA;SALEN;INTERNACIONAL;5;1078;0;0,848;0;1923;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;SYD;SCL;SYDNEY;SANTIAGO;AUSTRALIA;CHILE;SCL;SYD;SANTIAGO;SYDNEY;CHILE;AUSTRALIA;LLEGAN;INTERNACIONAL;43;3125;0;216,342;92378;11335;2
2024;04;LA;LATAM AIRLINES GROUP;LATAM;VVI;SCL;SANTA CRUZ;SANTIAGO;BOLIVIA;CHILE;SCL;VVI;SANTIAGO;SANTA CRUZ;CHILE;BOLIVIA;LLEGAN;INTERNACIONAL;5;941;0;0,299;0;1923;2
2024;04;LP;LATAM AIRLINES PERU;LATAM;ANF;LIM;ANTOFAGASTA;LIMA;CHILE;PERU;ANF;LIM;ANTOFAGASTA;LIMA;CHILE;PERU;SALEN;INTERNACIONAL;1;1076;0;0;0;1448;2
2024;04;LP;LATAM AIRLINES PERU;LATAM;CUZ;SCL;CUZCO;SANTIAGO;PERU;CHILE;SCL;CUZ;SANTIAGO;CUZCO;CHILE;PERU;LLEGAN;INTERNACIONAL;14;1711;0;0;0;2220;2
2024;04;LP;LATAM AIRLINES PERU;LATAM;LIM;ANF;LIMA;ANTOFAGASTA;PERU;CHILE;ANF;LIM;ANTOFAGASTA;LIMA;CHILE;PERU;LLEGAN;INTERNACIONAL;1;935;0;0;0;1448;2
2024;04;LP;LATAM AIRLINES PERU;LATAM;LIM;SCL;LIMA;SANTIAGO;PERU;CHILE;SCL;LIM;SANTIAGO;LIMA;CHILE;PERU;LLEGAN;INTERNACIONAL;27;1369;740;8,397;38;2459;2
2024;04;LP;LATAM AIRLINES PERU;LATAM;SCL;CUZ;SANTIAGO;CUZCO;CHILE;PERU;SCL;CUZ;SANTIAGO;CUZCO;CHILE;PERU;SALEN;INTERNACIONAL;13;1769;0;0;0;2220;2
2024;04;LP;LATAM AIRLINES PERU;LATAM;SCL;LIM;SANTIAGO;LIMA;CHILE;PERU;SCL;LIM;SANTIAGO;LIMA;CHILE;PERU;SALEN;INTERNACIONAL;10;921;636;0,636;0;2459;2
2024;04;M3;LATAM CARGO BRASIL;LATAM;EZE;SCL;BUENOS AIRES;SANTIAGO;ARGENTINA;CHILE;SCL;EZE;SANTIAGO;BUENOS AIRES;CHILE;ARGENTINA;LLEGAN;INTERNACIONAL;0;0;410;369,417;25492;1139;2
2024;04;M3;LATAM CARGO BRASIL;LATAM;MVD;SCL;MONTEVIDEO;SANTIAGO;URUGUAY;CHILE;SCL;MVD;SANTIAGO;MONTEVIDEO;CHILE;URUGUAY;LLEGAN;INTERNACIONAL;0;0;0;10,548;9873;1365;2
2024;04;M3;LATAM CARGO BRASIL;LATAM;SCL;EZE;SANTIAGO;BUENOS AIRES;CHILE;ARGENTINA;SCL;EZE;SANTIAGO;BUENOS AIRES;CHILE;ARGENTINA;SALEN;INTERNACIONAL;0;0;0;16,098;0;1139;2
2024;04;M3;LATAM CARGO BRASIL;LATAM;SCL;GRU;SANTIAGO;SAO PAULO;CHILE;BRASIL;SCL;GRU;SANTIAGO;SAO PAULO;CHILE;BRASIL;SALEN;INTERNACIONAL;0;0;16531;506,068;0;2585;2
2024;04;M3;LATAM CARGO BRASIL;LATAM;SCL;VCP;SANTIAGO;SAO PAULO;CHILE;BRASIL;SCL;VCP;SANTIAGO;SAO PAULO;CHILE;BRASIL;SALEN;INTERNACIONAL;0;0;1296;284,934;104097;2585;2
2024;04;M3;LATAM CARGO BRASIL;LATAM;VCP;SCL;SAO PAULO;SANTIAGO;BRASIL;CHILE;SCL;VCP;SANTIAGO;SAO PAULO;CHILE;BRASIL;LLEGAN;INTERNACIONAL;0;0;896;31,475;267002;2585;2
2024;04;PZ;LATAM AIRLINES PARAGUAY;LATAM;ASU;SCL;ASUNCION;SANTIAGO;PARAGUAY;CHILE;SCL;ASU;SANTIAGO;ASUNCION;CHILE;PARAGUAY;LLEGAN;INTERNACIONAL;14;2385;0;7,218;250;1570;2
2024;04;PZ;LATAM AIRLINES PARAGUAY;LATAM;SCL;ASU;SANTIAGO;ASUNCION;CHILE;PARAGUAY;SCL;ASU;SANTIAGO;ASUNCION;CHILE;PARAGUAY;SALEN;INTERNACIONAL;31;2341;94;13,004;24;1570;2
2024;04;UC;LATAM CARGO;LATAM;AMS;SCL;AMSTERDAM;SANTIAGO;HOLANDA;CHILE;SCL;AMS;SANTIAGO;AMSTERDAM;CHILE;HOLANDA;LLEGAN;INTERNACIONAL;0;0;252;122,813;12901;12000;2
2024;04;UC;LATAM CARGO;LATAM;BRU;SCL;BRUSELAS;SANTIAGO;BELGICA;CHILE;SCL;BRU;SANTIAGO;BRUSELAS;CHILE;BELGICA;LLEGAN;INTERNACIONAL;0;0;0;67,722;0;11895;2
2024;04;UC;LATAM CARGO;LATAM;EZE;SCL;BUENOS AIRES;SANTIAGO;ARGENTINA;CHILE;SCL;EZE;SANTIAGO;BUENOS AIRES;CHILE;ARGENTINA;LLEGAN;INTERNACIONAL;0;0;542;455,614;233;1139;2
2024;04;UC;LATAM CARGO;LATAM;FRA;SCL;FRANKFURT;SANTIAGO;ALEMANIA;CHILE;SCL;FRA;SANTIAGO;FRANKFURT;CHILE;ALEMANIA;LLEGAN;INTERNACIONAL;0;0;1851;265,578;60;12092;2
2024;04;UC;LATAM CARGO;LATAM;GRU;SCL;SAO PAULO;SANTIAGO;BRASIL;CHILE;SCL;GRU;SANTIAGO;SAO PAULO;CHILE;BRASIL;LLEGAN;INTERNACIONAL;0;0;2;8,495;0;2585;2
2024;04;UC;LATAM CARGO;LATAM;LIM;SCL;LIMA;SANTIAGO;PERU;CHILE;SCL;LIM;SANTIAGO;LIMA;CHILE;PERU;LLEGAN;INTERNACIONAL;0;0;9;1,509;0;2459;2
2024;04;UC;LATAM CARGO;LATAM;MAD;SCL;MADRID;SANTIAGO;ESPAÑA;CHILE;SCL;MAD;SANTIAGO;MADRID;CHILE;ESPAÑA;LLEGAN;INTERNACIONAL;0;0;0;109,956;1462;10710;2
2024;04;UC;LATAM CARGO;LATAM;MIA;ANF;MIAMI;ANTOFAGASTA;ESTADOS UNIDOS;CHILE;ANF;MIA;ANTOFAGASTA;MIAMI;CHILE;ESTADOS UNIDOS;LLEGAN;INTERNACIONAL;0;0;23;232,246;0;5569;2
2024;04;UC;LATAM CARGO;LATAM;MIA;SCL;MIAMI;SANTIAGO;ESTADOS UNIDOS;CHILE;SCL;MIA;SANTIAGO;MIAMI;CHILE;ESTADOS UNIDOS;LLEGAN;INTERNACIONAL;0;0;53719;801,329;11540;6653;2
2024;04;UC;LATAM CARGO;LATAM;MVD;SCL;MONTEVIDEO;SANTIAGO;URUGUAY;CHILE;SCL;MVD;SANTIAGO;MONTEVIDEO;CHILE;URUGUAY;LLEGAN;INTERNACIONAL;0;0;0;180,232;0;1365;2
2024;04;UC;LATAM CARGO;LATAM;SCL;BOG;SANTIAGO;BOGOTA;CHILE;COLOMBIA;SCL;BOG;SANTIAGO;BOGOTA;CHILE;COLOMBIA;SALEN;INTERNACIONAL;0;0;519;34,268;4682;4247;2
2024;04;UC;LATAM CARGO;LATAM;SCL;EZE;SANTIAGO;BUENOS AIRES;CHILE;ARGENTINA;SCL;EZE;SANTIAGO;BUENOS AIRES;CHILE;ARGENTINA;SALEN;INTERNACIONAL;0;0;1;220,45;1685;1139;2
2024;04;UC;LATAM CARGO;LATAM;SCL;GRU;SANTIAGO;SAO PAULO;CHILE;BRASIL;SCL;GRU;SANTIAGO;SAO PAULO;CHILE;BRASIL;SALEN;INTERNACIONAL;0;0;0;54;0;2585;2
2024;04;UC;LATAM CARGO;LATAM;SCL;LIM;SANTIAGO;LIMA;CHILE;PERU;SCL;LIM;SANTIAGO;LIMA;CHILE;PERU;SALEN;INTERNACIONAL;0;0;265;107,811;0;2459;2
